# Constructed from biom file
#OTU ID	Blank	MBC10S	MBC11S	MBC13S	MBC14S	MBC15S	MBC16S	MBC17S	MBC19S	MBC1S	MBC20S	MBC21S	MBC22S	MBC23S	MBC24S	MBC26S	MBC27S	MBC28S	MBC29S	MBC2S	MBC30S	MBC31S	MBC32S	MBC33S	MBC3S	MBC4S	MBC5S	MBC6S	MBC7S	MBC8S	MBC9S	MBSF1	MBSF10	MBSF11	MBSF12	MBSF13	MBSF14	MBSF15	MBSF16	MBSF17	MBSF19	MBSF2	MBSF20	MBSF22	MBSF23	MBSF24	MBSF25	MBSF26	MBSF28	MBSF3	MBSF30	MBSF31	MBSF32	MBSF4	MBSF5	MBSF6	MBSF7	MBSF8	MBSF9	R1D1BW	R1D2BW	R1D3BW	R2D1BW	R2D2BW	R2D3BW	R3D1BW	R3D2BW8532	R3D3BW
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group	0.0	0.0	0.0	0.0	0.0	0.00014777378788550488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011805925813085536	0.001080983695162598	0.0	0.0	0.0007821962050867985	0.0	7.6075999923924e-05	0.0011781053649105849	0.0009214412285883048	0.00142941011307655	0.013446459201176182	0.021213369424502766	0.0002768677033824004	0.01474403752120547	0.00830962153451011	0.012455163611557336	0.007145033094242433	0.0009742659410065175	0.02774816681202959	0.014505224339274739	0.00039868875697705327	0.007649639270565203	0.0006082725060827251	0.021659174499387004	0.009384017061849203	0.08651030001722823	0.08306507415987244	0.05690559721909299	0.0006581309082206533	0.00040173751475129936	0.004487530830364484	0.014289450533773984	0.02044244585723885	0.02197368701622705	0.0156811715665733	0.0	0.018314504245316117
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017626469921688112	0.00011002794709856304	0.0	0.0003023583954847813	0.0	0.0005736529399713174	0.00031009125542659694	0.00029003371641953376	0.0	0.0	0.0	0.0	0.0	0.0002574913901316425	0.0	0.0	0.0	0.0	0.0	6.396997675757511e-05	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herminiimonas	0.0	0.0	0.0	0.0	0.0	0.002334825848590977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013605442176870747	0.0018839405025301759	0.0	0.000693000693000693	0.0008843834991156165	0.0	0.0009450679267572357	0.0011486331265793705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002456492405632633	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola	0.0	0.0	0.0001913143294432753	0.0	5.348737697903295e-05	0.0	0.00018125323666494045	0.015879703146773828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012186762129636683	0.0017716121670720356	0.00011152001784320286	0.00013143770947884949	0.0004037141703673799	0.004984274215043446	0.006133627493866372	0.0013895601739971001	0.027406969875959836	0.031395972126502796	0.017030139671649104	0.022743321172178414	0.0009690369618384015	0.012024748029138808	0.032382343313272735	0.038773848557533616	0.006812705973579994	0.00043673990458912855	0.023710307846367542	0.004015570579799221	0.0	0.00652575861943951	0.0018248175182481751	0.018461982259188922	0.022381131602057458	0.05370283773473456	0.0546045308222269	0.04158485950626026	0.0003290654541103267	0.0002259773520476059	0.0014901342833653056	0.002853134881951544	0.002300098206440275	0.0015885877561464487	0.0032862089499569925	0.0	0.001157813486772858
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	0.0	0.0	0.0	0.0	0.0	7.388689394275244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013329271079290121	0.0004203825481187881	0.0	0.0	0.00027755349212757365	0.0	0.0	0.0002718704688255196	0.0	0.0	0.0	0.000529598681887725	0.0	0.0008731663506636064	0.002266260418502757	0.0010122571133067799	0.0004984906809936581	0.004367399045891286	0.0	0.002745339069862733	0.0007087800124036503	0.001812710727622086	0.00025611473940325265	0.0	0.0	9.844699859713026e-05	0.0	0.0	0.0008974512384827091	0.0	0.0	0.0	0.00018090660050653848	0.0002238949186515129	0.0	0.0001729924229318756	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040289074106715684	6.601676825913782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__AKYH767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007050587968675245	0.00013203353651827565	0.0	0.0005039306591413022	0.0	0.0006146281499692685	0.0	0.0006888300764963927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Phaselicystidaceae;g__Phaselicystis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001158310880568076	0.00039610060955482695	0.0	0.0	0.0	0.0003687768899815612	0.0001328962523256844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005712544748267195	0.0003002732486562772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007302394681842218	0.0	0.0	0.0011422428273869516	0.0	0.0009424298299528785	0.0	0.00043505057462930066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.0009693476552266177	0.005513819008891033	0.0012913717237421083	0.0026513111562202246	0.0013639281129653401	0.0	0.0012687726566545832	0.0	0.0009004141905276427	0.011993167978612803	0.002091800143437724	0.0019179133103183737	0.001647409279653367	0.0010854396030392309	0.0026168020498282723	0.0011310937676733402	0.0002409522432653848	0.0006839652887615954	0.002332281520098779	0.00479463537300922	0.00031885495642315593	0.00035115260679170453	0.002198837757185488	0.0002546591040629702	0.0	0.0016700170094325034	0.0012554569577995264	0.0019117001214187916	0.004138449962377728	0.002591305408206817	0.00258825653835736	0.004151115850407495	0.0015313935681470138	0.0	0.0	0.0019176423092450545	0.0	0.0	0.0014197680038666022	0.0	0.0	0.0002144082332761578	0.00029422148993762503	0.0007383138756864012	0.000948009180720487	0.0007302394681842218	0.00044011178839425215	0.001080063142152926	0.006416717059732581	0.0007752689214071131	0.0	0.0012846637724816161	0.0005800674328390675	0.0012485593545908567	0.0	0.0015556391920712584	0.00018458812236961925	0.0	0.0010621519842930252	0.004158190738303219	0.0011047781655660733	0.0008563990134283366	0.0	0.0	0.0	0.0	0.0006054734802615645	0.0003508525717493509
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodovastum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004950872115164903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010324075239845894	0.00046211737781396475	0.0	0.0013102197137673855	0.0	0.0015160827699241958	0.0	0.0005438132182866258	0.0	0.0	0.0	0.0	0.0	0.00022530496636518715	0.0	0.0	0.0	0.0	0.0	0.0002132332558585837	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006005464973125544	0.0	0.0	0.0	0.0	0.0	0.00015103914934751087	0.0	0.0	0.0	0.00014711074496881252	0.0	0.0	0.0010575881953012868	0.0008142068085293664	0.0	0.0012766243364912989	0.0	0.002089735709895513	0.00039868875697705327	0.000906355363811043	0.00012805736970162632	0.0	0.0	0.0	0.0003309365504377388	0.0005471692040297403	0.00035898049539308366	0.00012554297335978107	0.0001712798026856673	0.0	0.0	6.396997675757511e-05	0.0	0.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011805925813085536	0.0010209290454313426	0.0	0.0	0.0	0.0	0.0	0.00018124697921701304	0.0	0.0	0.0	0.00023537719195010004	0.00023072308615200036	0.0	0.00022662604185027572	0.0	0.0	0.00013438150910434723	0.0	0.0002048760499897562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008077061146344382	0.0	0.00013702384214853386	0.0002615373641788916	0.00023259420065126375	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003080782518759765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.152937412320641e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Candidatus_Obscuribacter	0.0	0.0	0.0	0.0	0.0	0.00017732854546260584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003427526848960317	0.0002702459237906495	0.0	0.0001095314245657079	0.0001766249495357287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016871049782187194	0.0010782738815659177	0.00016616356033121937	0.002620439427534771	0.0	0.0019258348699037083	0.0	0.0019214733712794112	0.0	0.0	0.0	0.0	0.0	0.0	0.00047864066052411155	0.00017576016270369347	0.0	0.0	0.0	0.0003838198605454507	0.0	0.00046707954191606407	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__C39	0.0	0.0	0.0	0.0	0.00013371844244758238	0.0	0.0	0.0	0.0	0.0	0.0002390628735357399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010511082336811639	0.004684262679037925	0.0	0.0	0.0034820347194186516	0.0	0.0	0.00208434026099565	0.0	0.0	0.01669321244792943	0.025361892432623278	0.004153015550736007	0.007958287596048299	0.002266260418502757	0.001342340954602469	0.009609792572488854	0.013337364778606463	0.019155602933100754	0.015119852489244008	0.0027908212988393727	0.005039335822789399	0.0076194134972467666	0.0038462463039976923	0.013373478860870655	0.0018089635992222686	0.0009928096513132163	0.0021564903923525056	0.011307885604882134	0.03650789665302433	0.017950123321457935	0.028269811455336552	0.02868661808032253	0.017868946840949314	0.02862751152378642	0.0	0.03985685215072626
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0.0	0.0	0.0	0.0	0.0	0.000576317772753469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001405152224824356	0.000985782821091371	0.0	0.0	0.000418417999581582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000432481057329689	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001501366243281386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020595504295633753	0.0	0.0	0.004608062850955607	0.001342340954602469	0.0005815724611592678	0.0034939192367130284	0.0	0.00364679368981766	0.0004429875077522814	0.003951709386216148	0.0	0.0	0.0	0.0	0.0	0.00048279635649682963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_CHAB-I-5_lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020595504295633753	0.0	0.0	0.00042807141238385414	0.0003080782518759765	0.0	0.0016797688638043404	0.0	0.001352181929932391	0.0005315850093027376	0.0008338469347061595	0.00012805736970162632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas	0.0	0.0	0.0	0.0	0.0	0.0005319856363878176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003791680606668897	0.0003285942736971237	0.0	0.00045311583773122236	0.0003518514996481485	0.0	0.0008033077377436503	0.0013783597518952446	0.0	0.0	0.0	9.979044007584074e-05	0.001082768866617984	0.0005061285566533899	0.0	0.00047033528186521536	0.0	0.0004507273099774636	0.0	0.0006163216473915093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020257159306565452	0.0	0.0007957651454866277	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.00015719151165837045	0.0	0.0018174861297111154	0.0	0.0005348737697903295	0.004640096939604853	0.0	0.00045370580419353793	0.0010290447891744489	0.0	0.0028388716232369115	0.000315891604052438	0.0	0.0017056908047759342	0.0006542005124570681	0.0003619500056554688	0.00028914269191846175	0.0014961740691659898	0.0	0.0011064543168482815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021634883461581354	0.0028916296085346885	0.0	0.0018924249693480462	0.001958956998041043	0.0	0.0033786178381571175	0.002935395767925058	0.0	0.0	0.0	0.00027442371020856203	0.0	0.00019805030477741347	0.0	0.0005375260364173889	0.0	0.0	0.0	0.0	0.0	0.0	0.00032618241124074773	0.0003814821195638798	0.0002105959866421974	0.0	0.0002094052889792988	0.0	0.0	0.0	0.0	0.0	0.0	0.004930284053558454	0.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000830962153451011	0.0005281341460731026	0.0	0.0006719075455217362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46316395505043e-05	0.0	0.0	0.0
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.802235767885042e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002953409957913908	0.00048136225518216554	0.0010943384080594806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__uncultured	0.0	0.0	0.0	0.0	0.00018720581942661531	0.039692039426046606	0.0	0.0	0.0	0.0002227833061042626	0.00035859431030360985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07342524183106101	0.13031858991682432	0.004639232742277239	0.006330916339897917	0.1237636253532499	0.0133535902766672	0.018961942981038055	0.06766553890768487	0.03390431187241583	0.041682619904535825	0.2790063709875031	0.2268447687419089	0.08873609893405934	0.11620596746831653	0.017450205222471232	0.011662962392447681	0.02409371624802681	0.07773970301686488	0.23755531866782956	0.17770948576111453	0.1355541773721981	0.06587390784178661	0.07046356767831989	0.21524555878747084	0.08538451888094342	0.044608796239324656	0.046180691356539	0.01866812578454408	0.12902357305253082	0.06076279910613403	0.10347012880241162	0.3844361492189543	0.40538584793508037	0.403650553340299	0.39959418627732074	0.016330484724769057	0.33127499824573714
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048043719785004354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030216805580036765	0.00039610060955482695	0.0	0.0005375260364173889	0.0	0.0006556033599672198	0.0002214937538761407	0.00021752528731465033	0.0	0.0	0.0	0.0	0.0	0.0	0.0004188105779585976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Flectobacillus	0.0	0.0	0.0	0.0	0.0	0.0004433213636565146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014852616345494706	0.0012311203194907366	0.0	0.0005038445530022563	0.0020438029874848608	0.0	0.0001616614998383385	0.0019635089415176413	0.0003544004725339634	0.00040840288945044286	0.0	0.0	0.0022149416270592034	0.0	0.00037771006975045955	0.0	0.0035448226203993465	0.0008398844319021702	0.0	0.0	0.0	0.0	0.0033935202970930976	0.0	0.00045163718479488145	0.0	0.0	0.00032186423766455307	0.0007777910733516812	0.00025108594671956213	0.0	0.0018545376732685037	0.0028428180079598906	0.001215429558393927	0.0004631569661013211	0.0	0.009051996351133254
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium	0.0	0.0	0.0	0.0	0.0	0.00121174506066114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015614288978597	0.0010509563702969702	0.0003568640570982491	0.0005695634077416811	0.00037848203471941866	0.0003465003465003465	0.000171170999828829	0.0002718704688255196	0.0005434140578854105	0.0005360287924037063	0.00018377848566527812	0.0005590208308814876	0.0001845784689216003	0.0006985330805308851	0.002316621761136152	0.0007701956296899412	0.000526184607715528	0.004199422159510851	0.00035533158897826017	0.0019258348699037083	0.001018871267830247	0.0030090998078526627	0.00035215776667947243	0.0005288588667996827	0.0	0.0003076468706160321	0.0	0.0008046605941613828	0.003410314706234295	0.0017073844376930224	0.0003425596053713346	0.0006657314724553603	0.0004651884013025275	0.00031984988378787554	0.0005954875278445557	0.000864962114659378	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0003929787791459261	0.0001723068440278448	0.0043045724124736945	0.0	0.0	0.0	0.0	0.00045370580419353793	0.0	0.0009282637754344274	0.0005976571838393497	0.0	0.0	0.0	0.0	0.0	0.0	0.0011114435942375924	0.0	0.0	0.000779423226812159	0.00022721639262992646	0.0	0.0004861673804838523	0.002524569470742043	0.0006185248183083346	0.0003994635774816675	0.0	0.0002418574653337633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039035522325316037	0.0	0.0	0.0003027856277755349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003691569378432006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004802151363810987	0.0	0.0	0.0	0.0	0.0	0.0008077061146344382	0.0003013031360634745	0.0	7.13283720487886e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010072268526678921	0.00011002794709856304	0.0	0.0	0.0	0.0006146281499692685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017949024769654183	0.0	0.0	0.00016643286811384009	0.0	8.529330234343348e-05	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.717835918808367e-05	0.0004826971632259023	0.0	0.0	0.0	0.004083320411433297	0.0	0.0	0.0	0.0	0.0	0.0	0.014879897966413945	0.0002065603569362968	0.0	0.0	0.0006311423676855107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	7.388689394275244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013597562511016544	0.00048412296723367734	0.0	0.0005375260364173889	0.0	0.001229256299938537	0.0	0.0012688975093354603	0.0	0.0	0.0	0.0	0.0	0.0003540506614310084	0.0	0.0	0.0	0.0	0.0	9.595496513636267e-05	0.0	0.0	0.0
